id,logit_joy,logit_fear,logit_anger,logit_surprise,logit_sadness,logit_disgust
0x574ebe,8.465145,-2.4768848,-0.8915054,-0.55586547,-1.344292,-2.0566704
0x63305f,-1.7153165,-0.43248165,-1.3885925,-0.8922146,5.853993,-2.50477
0xb9201b,6.2081885,-3.2583249,-0.13908687,2.473682,-1.9625642,-2.517626
0x5ec84b,1.5339779,-2.3641024,1.3032603,-1.6400508,-0.366424,1.2859651
0x44c4cc,8.512386,-2.1820877,-0.82056814,-0.5016136,-1.5503192,-2.1627405
0xf4e662,-0.96431506,-2.0798194,7.3896537,-2.5670288,-2.1475427,-1.0154312
0x4bd129,-2.6338065,0.53233975,5.0893335,-3.2024121,-0.18295565,-0.7381698
0x894c0a,-0.68237454,4.6143923,2.6793988,-2.7126253,-2.1122,-2.1357458
0xe1b416,7.3908343,-2.1691546,1.2019265,-2.0249188,-1.7217734,-1.8374481
0xe0fe3b,4.5510435,0.27553886,-1.4575907,-3.1952024,1.1774508,0.2478568
0xf176ac,7.9495482,-3.2894576,-0.8923896,0.81379694,-1.6483452,-2.388605
0x93623a,5.988352,-1.6693181,-0.82988113,-1.1149354,0.019285431,-2.93919
0x0a47d7,-1.3110431,-1.9057484,7.288409,-1.9753897,-2.1647978,-1.4016944
0x710f5d,-2.0846484,-0.51069146,2.152027,2.403299,-1.9698316,-1.378681
0x54f010,-0.35668403,-4.1464086,3.6431231,-3.2534862,0.2543356,3.1776555
0xbe9b73,8.335279,-2.6786087,-0.89957285,-0.53277814,-1.2273179,-2.2170649
0x16a031,-1.5358417,-2.5922687,3.144962,-1.486311,2.4376438,-2.516234
0x021a30,8.288665,-1.8251967,-1.246884,-0.51154447,-1.4234617,-2.227052
0x37c7bd,8.204647,-1.7635747,-0.6310837,-1.4687607,-1.4254686,-1.3569962
0x1b2fde,-2.738256,-2.041371,6.7785997,-1.9094667,-1.3811216,-0.48452708
0xc82679,0.8196206,-2.3950293,0.85556334,-0.6818922,0.29393893,0.39192706
0xe0766e,2.7683206,0.13263206,-0.62807214,1.4219313,-0.034355517,-5.127533
0xcd1f6c,-2.4703698,-1.7243611,6.8704805,-2.0791087,-1.9502804,-0.028335651
0x9023c3,1.4772127,-3.7679482,-2.1315954,0.838712,4.7181506,-2.6024625
0x4ceb54,1.886396,-2.3814204,-0.9705271,6.402052,-2.2195227,-2.3422518
0x79685b,8.477578,-2.0275521,-0.5931336,-0.9257097,-1.5468535,-2.2322352
0x4b1299,-1.6748455,-4.336944,3.9771583,1.3362204,-0.32003775,-0.5630856
0x280720,7.996382,-2.7021685,-0.41703948,-1.1831005,-1.5202456,-1.3140914
0x8d0a46,-0.31954813,-1.884332,-0.5898576,6.9770513,-2.0107973,-2.0188081
0xbfeb03,7.762142,-3.2736807,-1.2068429,1.187805,-1.0232687,-3.192566
0xe3e515,2.8966053,4.01918,1.3863543,-3.2308333,-2.4722347,-2.234397
0x0db36b,7.2337337,-3.5908659,-0.97114325,1.7582185,-1.4284896,-2.928809
0xb1983d,5.555172,-3.1144233,-0.12812546,-2.5108716,1.1067585,-1.4146161
0xd470db,8.217663,-2.4250119,-0.54493517,-1.3163306,-0.91912204,-1.5720596
0x56e339,-0.6270116,-2.335167,7.1649046,-2.00502,-2.1849947,-1.4760487
0x14f70f,6.1103735,1.8763173,-1.1804378,-3.2438428,-1.2714564,-0.4209762
0x4fd1c1,-2.8000834,-0.5916369,4.7323637,-3.02296,0.0490338,1.2065529
0x19b82b,-1.4301373,-3.216544,5.775522,-2.8652542,-0.5804342,1.530713
0x7e221b,8.459659,-2.6791387,-0.35297093,-0.3387694,-1.5647308,-2.3500526
0xcf889d,-0.7589641,-2.5128157,7.198801,-2.463666,-2.0531647,-0.71818215
0x480e6e,1.6824439,0.13464467,3.4038897,-2.7863798,-0.663509,-2.262315
0x9f3db7,2.2672405,-4.4038153,0.9062631,0.6732457,2.0928469,-4.1299887
0x006450,6.8415914,-3.420564,-1.0301496,1.6223257,-0.880857,-3.628337
0x99638f,-3.5599046,-1.8583409,6.001076,-1.7294121,-0.74871826,0.12146439
0x342d78,0.70450056,-3.0641987,-1.4405512,1.4990481,4.639298,-3.6636362
0x824e17,0.84733915,-1.752816,-1.4990816,7.048143,-2.3678732,-1.8583919
0xc11342,-2.1508865,-2.4121797,4.1958694,2.696291,-2.6803584,-1.3027261
0x6e90c9,-0.39145738,-2.4463077,7.249305,-2.9105399,-2.1526062,-0.39647472
0x5122a2,1.1136116,-1.842047,-1.9273196,-1.578151,6.021211,-2.7315118
0x3605af,7.704972,-2.696956,-1.1438379,0.9735754,-1.7536418,-2.4926841
0x10ab9a,8.196957,-2.6457372,-0.07542384,-0.5140046,-1.944293,-1.9120632
0x2374c4,1.4879527,-1.310792,-1.052196,0.9782956,0.39952925,-1.3576579
0x1e1e43,8.231744,-2.5647442,-0.4782824,-0.6954394,-1.2124559,-2.4630907
0xd09217,4.6192327,-3.4233496,0.75126964,-0.9344241,1.0298591,-3.2337298
0x224ee7,7.5094323,-2.2961047,-0.0737494,-0.9844689,-1.5862535,-1.9877033
0x69f672,-1.5809398,4.1738105,1.5585139,-0.04764172,-3.2103913,-1.4254783
0x0e1115,7.260296,-3.4181695,-0.8064568,1.729663,-1.8098739,-2.6570363
0x76f128,6.100964,-3.4428236,-0.17671363,-0.13852276,-0.69864345,-1.4218798
0x14b1cc,7.519635,-2.7779894,0.2756897,-1.5732116,-0.925571,-1.5390974
0x9dd5d8,8.239373,-2.6472626,-1.1157831,0.1886181,-1.5665001,-2.3645396
0x0cedab,7.6731133,-1.5944625,-1.5190905,0.30931094,-1.0499775,-3.059786
0x9e8883,7.9900827,-3.0627272,-0.68465215,0.45752865,-1.6080966,-2.6650522
0xfbf705,-0.7957603,-1.7525438,6.548516,-3.4015434,-1.7931896,0.9153684
0x36de2d,3.9547386,0.5603054,-1.2301792,-0.29684517,-1.6498153,-0.23838194
0x29e8ca,0.27825612,-2.1372745,-0.06159828,-3.3296878,4.239735,0.8038162
0x64b2ec,-0.35204604,-2.8396943,0.15109198,5.2744336,-0.19471681,-3.0742614
0x599124,4.900991,-2.3016915,-0.61418957,1.237695,-1.0247765,-3.699553
0x84664a,8.2057905,-2.872511,-1.0511545,0.5987296,-1.2702128,-2.910882
0x2d11b4,-1.8377757,-2.7302682,1.4490268,4.9615006,-1.8914616,-1.7873583
0x1ae78a,3.9076,-2.3290772,3.6509342,-2.6777606,-1.1625004,-1.8448334
0xb966b3,7.1224103,-3.253267,-0.93085575,0.9292858,-1.4090273,-2.985748
0x9f726e,-0.31240112,-2.4611864,1.8777972,-2.0541134,2.9504845,-0.7144315
0xb7cee8,-1.3216379,-2.482841,7.252389,-2.0427876,-2.0898664,-0.87527275
0x389986,-1.0415297,-1.7518649,7.310717,-2.338234,-2.5905774,-0.5135118
0x811392,-2.4327624,-1.8707377,6.584358,-1.1837215,-2.2154837,-0.30437344
0xe6dfc6,-2.537907,4.7054543,-0.22052908,-2.4426098,1.5816405,-1.7671795
0xdfc769,-0.5084659,-2.925754,6.816377,-2.6671598,-1.6544541,-0.6697598
0xea007f,-0.6211876,-2.4622564,0.63952255,5.9473906,-2.6694918,-1.1419897
0xbe3a86,4.6987424,-3.4382136,1.3539476,-1.3608636,-1.2534353,-0.2803519
0xa9e273,8.463309,-2.512563,-0.83636945,-0.641615,-1.3469167,-2.188747
0xf6e6a4,6.656389,-1.7476116,0.60246533,-2.5087936,-0.044119585,-1.8710445
0x31a59a,8.1545725,-2.9789906,-1.065119,0.089261875,-1.0641227,-2.372246
0x4ce6c8,3.9751546,2.9854653,0.7680127,-1.759337,-3.174313,-2.0115616
0x401fed,0.0955943,-3.4805412,1.1748872,5.4092755,-2.2876577,-1.3216715
0xe3a4bf,-0.76673263,-4.0197034,5.130816,-3.0223696,0.22757164,1.2412097
0x4a4af4,-1.0053879,-3.4167476,2.4798822,-0.5894214,-0.09619814,1.670281
0x09e3a3,8.200436,-2.4378629,-0.42296165,-0.9111452,-1.3954669,-2.3969495
0x1b9895,7.8996706,-1.7097387,-0.2774424,-2.1686282,-1.4390632,-0.89012235
0x06ebdb,0.0012343928,6.948749,-1.8081894,-2.3535256,-1.355405,-0.47071975
0x610bcc,7.134601,-2.5639439,-0.7092812,-0.23624246,-1.0715306,-2.7818584
0x046a3c,5.687471,-3.3301766,-1.3379462,2.9368858,-1.5443445,-3.3588607
0x42e1a1,4.7953806,-3.9598105,0.70149153,1.6982343,-1.81325,-2.2786512
0x4919d4,7.574372,-2.057627,-1.4442433,0.44836706,-1.0691214,-3.2153158
0xffb191,-2.5248652,-1.6295857,6.864175,-2.0885348,-1.6285031,-0.20741609
0xdf6cc9,-2.6987088,-1.8746244,6.659244,-1.2107897,-1.9386237,-0.4191063
0x3dfb89,-1.2319623,-1.9012853,2.9979215,-2.1182897,2.1751988,-0.66926026
0xa8fa50,8.319019,-1.4356004,-0.96554303,-0.8155745,-1.433124,-2.1218374
0x01bb8c,-1.518537,-3.146749,3.8398447,2.4719307,-1.9883982,-0.93391967
0x10f47c,-0.84830004,-2.4318848,1.2192227,-2.5556457,-1.0700955,5.5355687
0x063bf2,-3.1753478,5.209737,1.230467,-0.15987964,-2.2277377,-1.3057907
0x207bfd,5.56424,-1.9259732,-0.42120752,2.1215897,-1.7230452,-2.7043629
0x32aaa8,8.521686,-2.0798173,-0.76478416,-0.43981746,-1.6870208,-2.1864262
0x0d9c51,-1.0565085,-2.6374633,1.5289075,0.21852405,1.7267972,-1.884968
0xe7182e,-2.3099408,-1.7383544,1.8330063,3.2611356,-0.9725073,-0.7676183
0x0275a1,7.1524577,-1.9296402,-1.136286,0.35645914,-1.4618671,-3.0668285
0xb95f29,8.177406,-2.545336,-0.7528191,-0.1912078,-1.4083126,-2.7398283
0xbb30b7,8.194165,-2.1861324,-0.24836357,-1.8600599,-1.3543289,-1.22199
0xac039d,8.505337,-2.2477777,-0.7545217,-0.6205249,-1.4818904,-2.2920384
0x5ce6cd,3.1834514,0.24755408,-1.9304545,4.566869,-3.047729,-2.1422892
0xbc5aa8,-0.4485358,-2.1384773,-1.9961343,-2.9425263,5.837857,1.544508
0xab88ac,-1.2102706,-1.2493275,4.336895,0.2832951,-1.6999772,-1.8759497
0xeccd13,-1.2190461,-2.521456,6.519615,-2.1943302,-1.0413166,-1.8650156
0x01a7bb,2.1086621,-4.008832,4.3010488,0.12342024,-1.4834212,-2.1512299
0x5d8327,0.35902518,-2.4708967,2.3170574,-0.9403527,0.59713656,-1.0676583
0x61f774,-1.6152546,-0.6792595,3.39099,-3.6978261,-0.8933789,3.7842288
0x48a137,-0.29073006,-3.4019094,4.5315065,0.43441314,-0.8356166,-2.8951318
0x556e7b,3.8482246,-3.2675273,-1.2837336,3.352331,-0.053388234,-4.6966996
0x15401d,-2.160468,4.6896296,1.1699075,0.33902758,-1.9119734,-2.4049375
0x9bbe7c,8.378302,-2.6773198,-0.6329047,-0.766157,-1.0327039,-2.3675728
0xc04fc6,-0.5642573,-3.8150482,4.4973855,-2.6080182,1.5108138,-1.7171912
0xd3cd5f,7.923982,-2.7139463,-0.6305588,-0.010912529,-1.5722377,-2.5258167
0x0a2cc9,8.51321,-2.2353048,-0.75813407,-0.7676073,-1.5141529,-2.095193
0xac58a3,7.824669,-2.1651928,0.2213999,-2.1026778,-1.7118368,-0.73775774
0xe504a3,7.76725,-3.2843812,-1.548483,0.9350696,-0.5902274,-2.9231534
0x18f3b8,6.636577,-1.7760541,-1.400718,-1.9501952,1.4105759,-1.6900835
0x54b6b0,-1.2258403,-2.5527563,6.657008,-1.230143,-1.448025,-2.0277736
0x4c5ed8,8.460086,-2.107724,-0.5860068,-0.84706455,-1.4888325,-2.3482757
0x766f17,5.869227,-1.4936239,-0.75996584,0.92519575,-1.4698427,-3.4929645
0x06a3f9,8.447025,-2.853444,-0.78390735,-0.32212636,-1.1241776,-2.4216084
0x3628d6,-1.0637668,-2.7180793,5.776699,-2.4909337,0.034532614,-1.3535776
0x94b6e4,6.145009,-1.7131879,1.9364157,-1.8534067,-2.3444688,-0.91743034
0x3f0c8f,-2.1116278,-2.0796642,6.8764343,-1.2490011,-2.267287,-0.88471216
0x0553d0,-0.94061947,-1.5075072,7.2523637,-2.6225677,-2.5253344,-0.6925646
0x00aacd,-1.4056894,-3.3828313,2.9654884,-2.812451,0.43032706,3.7537363
0xdb26db,-1.3387609,-3.4789882,4.6450567,-2.7000577,1.4370766,0.13676076
0x35bb88,8.156067,-2.8599393,-0.7630914,-0.16320436,-1.3190541,-2.667663
0xcffa7f,4.137931,-3.5744996,0.38172013,3.803555,-2.6389697,-1.9051043
0xc0ab1a,8.263301,-2.5566666,-0.4300414,-1.0480301,-1.3155267,-2.1545014
0x86d0ee,-0.2015802,-0.9873203,-1.2834766,6.942976,-2.2216344,-1.6695262
0xcc0a0c,1.4401612,-0.45153818,0.85458994,-3.2147927,-1.13455,2.0716105
0x46df80,7.840764,-3.382666,-0.28168553,-0.84506565,-0.62276644,-2.3845332
0xf09c14,7.902137,-3.322021,-0.776923,0.26343882,-0.75249374,-2.6699038
0x0d0445,4.652567,-2.0645757,0.07638439,1.5175898,-1.2819611,-2.9847298
0x35cb31,-2.163047,-1.906858,7.114255,-2.2420268,-1.8786384,-0.32725173
0x471e9c,-1.5190176,-2.8019469,4.8301983,-1.97678,1.250471,-2.442903
0x003bcc,-2.7217166,-0.41773736,3.6617248,-2.7662852,-1.6297578,4.2111206
0x9e0166,2.5770903,-3.2363133,0.38208252,3.6429327,-0.80484515,-4.0516944
0x491867,7.877621,-0.6889056,-0.6246377,-1.1950458,-1.7225835,-2.486512
0x6cefc4,1.7282311,-3.2295113,-0.22194937,-0.7653126,2.0593266,-0.62150574
0x3be48e,-2.0887165,-2.1758835,6.294171,-2.1273177,-1.0072744,-0.81942546
0xea8360,1.1356297,-2.864538,4.0341144,-1.0250975,-0.82857764,-1.5214018
0x7b46d4,1.8989207,-2.4772148,2.851452,-0.27457815,-2.108725,-0.38996923
0x59e53b,-0.7547374,1.3463377,1.0419896,-1.6790719,0.78805864,-2.0011084
0x5d7d2f,7.0911036,-3.289424,-0.09503195,0.2539542,-1.222967,-3.1436675
0xe1263f,7.0700436,-2.9496396,-0.7555956,1.1063498,-1.7097255,-3.0126398
0x7cfc9d,-1.2852378,0.2164856,2.9713876,0.732882,-1.4819806,-1.7801515
0xbab05c,7.930347,-3.2368813,0.047880195,-1.1593478,-1.2581116,-1.699303
0xc14182,8.529672,-2.2783234,-0.6429789,-0.7049305,-1.6016818,-2.1028566
0x817028,5.5825753,-3.397727,-0.38588873,-1.476442,2.152609,-2.7572708
0xa83975,7.015197,-1.8019295,-0.39171067,-0.1021044,-1.5450529,-3.260422
0xbd89ee,-0.86807597,-0.4398693,-0.75495714,-3.7765682,3.7930768,3.0957778
0xc0aaf5,-0.7130464,-3.2885692,6.415644,-1.9380208,-1.1569663,0.038497545
0xecbd09,8.258962,-2.2022371,-0.70088655,-0.42471611,-1.4907764,-2.4656806
0xbd111e,-1.9146391,-2.4073977,1.2247298,0.7542206,3.5795221,-3.432922
0x4f972e,-1.6643437,-2.6125264,3.7255516,-4.111516,0.09763852,4.1385493
0x417823,8.300964,-1.4642651,-0.90736055,-0.7887443,-1.6096328,-1.9213033
0x8f43db,7.9704022,-1.7192677,-0.09612956,-2.1903188,-1.4408,-1.1190221
0xbae669,7.844582,-1.6290635,-1.2998416,-0.37469247,-0.7573073,-2.4735494
0x73ade6,0.3372899,3.5531201,-1.0507829,-1.625035,-0.013601907,-1.1224444
0x445b48,6.9934564,-1.6990014,0.5756232,-1.8069613,-1.3021451,-1.8193413
0x600158,3.5539849,-2.5775163,1.9905494,-1.5169857,-1.6635686,-1.0291809
0x534ad1,8.18025,-2.069851,-0.6285694,-0.5758229,-1.711683,-2.5061839
0xa1e295,6.945459,-3.0033772,-1.1072773,0.36569527,-0.8912396,-2.7683482
0x00ffe4,4.081241,-3.1931267,-0.35249746,0.09451183,0.7958035,-3.5726006
0xac3c7d,5.488664,1.196982,-0.60974365,-2.947939,-1.0341645,-1.8214512
0x8cb72a,8.437889,-2.0562935,-1.1142436,-0.38594526,-1.3298368,-2.1044729
0x1d1219,-2.3707983,-3.0143988,2.787537,-2.5332863,3.600805,-0.49273774
0xcecc46,-1.8726742,-2.0512872,7.1639924,-1.8195683,-2.2459378,-0.7031289
0x5f1fbc,7.8783617,-3.1611001,-0.6936393,0.07472268,-1.5785297,-2.2239869
0xd5afae,-0.5458052,-3.7715654,4.8027673,-2.443831,1.3353642,-1.1710429
0xbcfd1d,8.428806,-2.7722602,-0.52307075,-0.9356129,-1.16528,-1.9557118
0xb30191,7.98512,-2.6530704,-0.17907235,-1.5304015,-1.2555783,-1.9256428
0x2f4a54,-2.5086737,-2.0641286,6.648464,-0.91519046,-2.0640886,-0.8365914
0xad0246,-0.5261853,-1.5342594,1.3196816,-2.2741876,4.004766,-3.0673776
0x70b8c2,7.49636,-2.6324685,-1.408029,1.190563,-1.4598174,-3.0181081
0x4e64f6,1.5034219,-0.81084967,6.0508604,-3.355819,-2.0480268,-1.5605395
0x84ecfa,8.248981,-2.1223598,-0.83708435,-0.82633525,-1.1418953,-2.4295042
0x91cbcd,6.66151,-0.4027146,-0.6353635,-1.4957007,-1.8846294,-1.1578107
0xb7c098,-2.6515265,-1.1549714,1.0061164,-3.7172008,4.0107036,1.399716
0xb9c24b,-0.409419,-2.2099483,7.003181,-2.0252416,-2.411706,-0.78182757
0x552476,6.6499276,-2.7648818,0.56231517,-1.3005958,-1.20296,-2.0104797
0x4d8a49,7.7569356,-3.050125,-0.14464882,0.038389266,-1.7397771,-2.3671584
0xc7b90c,8.483013,-2.069441,-0.7370984,-0.9088752,-1.4162884,-1.9323345
0x70a4fc,8.396027,-2.1275675,-0.98800623,-0.22841181,-1.4448668,-2.1270015
0x1a2ac7,-2.1572137,4.8540134,2.624963,-2.8684618,-1.6522286,-1.1733999
0x948de3,6.0589924,-3.6428988,1.3842969,-1.7279074,-0.71267426,-0.8423123
0x46aaad,2.621639,-2.892651,-0.24512084,4.9685454,-2.2415967,-2.6606922
0xeb615a,-2.3989742,-1.1592075,3.3744278,-4.6221724,1.944106,1.9144827
0x795195,-0.7944572,-2.6895192,-2.1678762,4.267491,3.3294423,-3.006363
0xb43b91,2.4111013,-4.174699,0.36461025,2.585774,-0.337203,-1.9594254
0xfd2774,7.9372497,-3.106986,-0.26396686,-0.49976832,-1.3097873,-1.9720641
0xf520f9,-1.7572829,-0.7721963,-0.2928677,5.692348,-1.377584,-2.1446884
0x898f5c,4.4566083,-3.3804054,0.8557892,0.540425,-0.3705976,-3.2833135
0x434daf,3.1134655,-0.16405886,3.8556983,-2.8256211,-1.9038154,-1.9807748
0xd39b47,8.407039,-1.7493778,-0.88122445,-0.99156624,-1.2979382,-2.3060303
0x56f2ed,6.007642,-3.3336322,2.0057693,-1.5818824,-1.5722978,-1.8194205
0xa1c745,0.51462924,-3.78238,4.1933823,-4.0011935,1.3732939,1.0763757
0xeaf108,7.655826,-2.9905415,-0.090835385,-0.99096143,-1.1999358,-1.805963
0xdbfb94,8.001058,-3.0424628,-0.4599796,-0.7416437,-1.1531961,-2.0103977
0xcfacae,-0.87842286,-1.7825857,7.0133605,-3.322124,-2.5663917,0.5628673
0x72b8e2,0.98088264,-2.3064067,0.8307095,5.706145,-2.7924979,-2.6317632
0x2d18e9,7.4193683,-1.8163555,-1.0476055,-0.0777958,-1.2905713,-3.2854617
0x6ba94d,1.8466598,-2.7512255,-0.60834605,4.8202868,-1.0319611,-3.4930687
0xec25b6,-1.3120763,-2.2768157,7.2599015,-1.9630841,-2.2722182,-0.78775793
0x5871ec,6.8641768,-3.1572278,-0.47463435,1.0365188,-1.4568217,-3.1494453
0x101d47,8.519318,-1.913134,-0.9542378,-0.7992114,-1.2984446,-2.040273
0xd0bf1c,6.0012903,-0.6510447,-0.473792,-1.116753,-1.3892235,-2.0973127
0x6a7287,3.518532,0.47528392,-2.0069172,0.5495943,0.2086311,-4.2738533
0xcb0b92,4.3741035,-3.7068832,1.693541,-2.5130892,0.35501632,-1.3054422
0x3e0f35,1.6327094,-2.5651076,-1.1371413,-1.0746291,5.7216206,-3.2472968
0x4db6df,-1.2806858,-2.2930064,6.835048,-2.9666572,-2.231987,0.80271906
0x467104,6.8673058,-2.9274356,-0.17195667,-1.8801135,0.23515326,-2.3606608
0x32e49b,1.6769937,-2.669156,1.2134631,0.17056122,0.76320475,-2.8176987
0x8bf0bf,-1.5941879,-1.7515913,7.2728,-2.1468635,-2.2555428,-0.93478626
0xbaf2c7,3.872722,-3.5391684,-0.77082807,-0.89916253,3.7135706,-3.2877479
0xd6f47e,7.6013346,-2.4693708,-0.62717956,-1.0250033,-1.0562035,-2.0588293
0x64f762,4.2346087,-2.6349118,1.9978604,-1.781604,-1.5246731,-0.8629458
0xecb6c9,8.186938,-1.9687825,-0.46392262,-1.2253817,-1.513819,-1.448183
0xb3f6d8,8.429445,-2.6518092,-0.41217348,-0.6918771,-1.557368,-2.1464345
0xbb10a0,-1.5101495,-2.7311573,-0.09768617,-1.2986223,5.6738906,-1.2316079
0x2c3e34,0.66744137,-4.0107284,0.47520968,0.6349213,3.5514262,-3.5612688
0x200ed1,-2.7897742,0.62646604,4.9582734,-1.2785492,-1.71481,-1.0594097
0xfd17f0,0.6513101,-3.6260204,3.3805196,-2.7130768,1.2810341,-0.10411959
0xe8383b,8.098506,-1.9879749,-0.9669759,-0.41204777,-1.348292,-1.9977772
0x5a9ab6,6.0806007,-2.327632,-0.009095647,-0.23179385,-0.41159847,-4.0265555
0xf33c54,8.068549,-3.3622415,-0.59135485,-0.68878824,-0.73882085,-2.052108
0x1f82d7,7.142201,-3.0626063,0.31911996,-1.8549615,-0.52901006,-2.1519861
0xff7cb1,5.2084064,-2.5756576,-0.021956265,1.2848725,-0.92446345,-3.0948753
0x30560f,7.9665422,-2.4458632,-0.1697048,-1.7691263,-1.1729286,-1.6161922
0xb9da5a,-2.247699,-1.8778975,6.402427,-0.39426836,-2.500214,-1.0974308
0xca338c,-0.5442682,-0.98680246,-1.5143354,7.0652304,-2.223546,-1.5882447
0xae8a3c,-1.3141052,-3.1974845,6.331144,-0.73987776,-1.5426855,-1.3236156
0x11179b,5.647803,-2.5510888,0.3404153,0.4051321,-1.6214727,-2.2190137
0xd485b2,3.8649833,0.8636749,-1.9353031,1.54568,-0.0381958,-4.7136784
0x67a936,-2.016857,-1.9854269,7.112543,-1.8359681,-2.167436,-0.50014037
0xac1c3e,2.5232677,-0.13198662,-1.460002,0.18894659,-0.8797162,-0.33211076
0x26aa5a,-2.3070352,5.115019,1.1640189,-2.6507654,-0.9312125,-1.1981689
0x6ef3b9,-0.70013195,-1.8399421,-0.010509312,6.5140657,-2.5772421,-1.6682239
0xb2985a,-1.4125038,-3.546475,5.2736745,-2.3122437,0.36368197,0.05455949
0x2d97e8,-2.2881045,1.9057432,-1.0223982,-3.5640774,4.5080295,-0.40081254
0x9237e8,-0.54775554,-2.1346948,-0.43031126,7.0342655,-2.1181827,-1.3951577
0x7083c8,-1.306513,-0.9565476,-0.66375905,6.7302117,-2.474931,-1.084552
0xf530c2,7.9091864,-3.0675392,-0.19248949,-1.2523061,-1.1182736,-1.5144734
0xdd23af,4.390001,-3.6757998,-1.2262896,4.5514765,-1.2290461,-3.5299337
0xc79128,-0.93684536,-3.5153084,1.0461069,5.0662627,-0.79459196,-1.4448974
0x360744,0.07079604,-2.366704,5.7424545,-1.6891936,-1.8188063,-1.6706824
0x6a8707,4.0238466,-2.086795,3.0834744,-3.724601,-1.354612,1.3409146
0x6e2bf3,6.615644,-3.3205926,-1.0369325,1.9316368,-1.114545,-3.389756
0x254ef8,4.990492,-2.1860723,0.6455051,-0.06972374,-0.622203,-3.3935874
0x51a99a,-1.0830097,-2.0394838,4.062378,-1.5964534,1.7904189,-3.5983746
0x0342ed,-1.4019474,-2.067441,0.52353996,5.267625,-1.8397089,-1.4154928
0x99aa95,4.7201133,-1.3070573,-1.4010134,-2.4639814,1.2066454,-0.774192
0x016855,-1.310594,-2.933872,2.0568438,2.6151094,-0.5147643,-1.9707009
0x71777b,7.8957605,-3.1700969,-1.0663347,0.6475009,-1.3016238,-2.8986585
0x7a3875,4.094284,-3.0707679,-1.2990363,0.8028873,2.1096551,-3.1717741
0xa252cf,5.019832,-3.4972475,0.22140938,1.0090587,0.04470705,-3.0311863
0xb7fd4e,-1.1950675,-0.6992956,-0.9286448,6.845533,-2.2492926,-1.897658
0x8cc910,-1.1450726,-2.3846056,-0.20462596,5.74262,-0.87761223,-2.2655876
0xc5e68a,-0.5401252,1.6097699,0.517396,3.647924,-3.3344934,-1.8005856
0x7463d0,8.421658,-2.2390218,-0.7481473,-0.24590561,-1.6016322,-2.039287
0xa46d9f,8.340204,-2.5323548,-0.48528138,-1.0044633,-1.3022354,-2.3040843
0xa11757,8.451935,-2.4063098,-0.7565578,-0.5405708,-1.2074935,-2.5131729
0xdd8a9f,8.369092,-2.148035,-0.65022975,-0.0401027,-1.6874733,-2.6344519
0xc9d213,8.413514,-1.6562407,-0.6330959,-1.0388644,-1.3619846,-2.3422947
0x00ff42,3.8307595,-0.24848597,-0.0982882,0.40886673,-1.1846142,-2.875564
0x313b5d,0.10523279,-1.5006131,6.587457,-4.1453137,-1.3225924,-0.31245083
0x1be3db,-1.184273,-2.4202774,7.058482,-2.1533034,-1.7556899,-0.67257005
0xb098d3,2.6428807,-1.247944,-0.053377684,0.7065885,1.1844296,-2.569468
0x612a22,-1.6795675,-1.7967438,-1.2526033,4.0346932,1.8501207,-2.257869
0xaec82f,2.1014009,-3.2043703,-0.63440627,0.951748,3.8569286,-4.294794
