id,logit_joy,logit_fear,logit_anger,logit_surprise,logit_sadness,logit_disgust
0xb1983d,1.6349972,-2.118565,0.36306435,-1.1354351,2.173587,-1.3087447
0xd470db,4.6101847,-1.5224427,1.033471,-2.175505,-1.8455802,-1.3286473
0x56e339,0.054555397,-3.128314,5.2883873,-1.099471,-1.3417153,-0.9018931
0x14f70f,2.1061137,3.1093295,-0.5608588,-3.1971667,-2.2090619,0.049780186
0x4fd1c1,-1.4540743,0.26230827,1.8586037,-2.5200963,0.023138303,1.4963917
0x19b82b,-1.138187,-2.4230905,3.5054514,-0.91995305,-0.005728703,0.47325787
0x7e221b,6.8864193,-2.8158689,-1.2817574,-0.22738075,-1.5750109,-2.8253777
0xcf889d,-1.2031279,-2.8624744,5.480263,-1.5515906,-1.263909,0.1519506
0x480e6e,2.4864469,-1.512796,1.9452212,-0.72901577,-1.6805018,-1.8693477
0x9f3db7,2.708983,-2.2410965,0.67238283,0.11662312,1.3911799,-2.8495474
0x006450,5.789912,-3.3057728,-0.9029719,1.3516359,-1.2865454,-3.5374358
0x99638f,-2.4318616,-1.7159837,4.926999,-1.1448532,-0.67042774,-0.03752196
0x342d78,-0.3733514,-2.2765224,-0.7548848,1.0224787,3.2669528,-1.9755036
0x824e17,2.091236,-2.2158163,-1.4490937,4.6841497,-2.1799886,-3.1369007
0xc11342,-1.6531326,-1.7228394,4.233389,0.62448305,-1.492554,-1.2076169
0x6e90c9,0.0057351626,-2.9009452,5.325676,-2.1923983,-1.7524388,-0.057707988
0x5122a2,0.8411341,-0.8113191,-1.5771981,-0.5154782,3.6404796,-2.3006299
0x3605af,4.675326,-2.9190097,-0.12621617,1.0589883,-0.9464501,-3.0146909
0x10ab9a,6.109912,-2.2452302,-0.54858273,-1.0506437,-1.5181623,-2.1794324
0x2374c4,3.9226997,-1.7584939,-0.8705889,1.0448399,-0.7521176,-2.6540222
0x1e1e43,6.423533,-2.3955734,-0.92038023,-0.27344602,-1.3666263,-2.89109
0xd09217,4.5190644,-3.2208107,0.28190342,1.0339025,-0.07261962,-3.9744368
0x224ee7,6.030211,-2.7037303,-0.14317067,-0.24762811,-1.419204,-2.726207
0x69f672,-0.1185342,4.0672126,0.22408967,-0.37787768,-1.7877347,-1.9434204
0x0e1115,5.8066235,-3.1126611,-1.2648959,1.3372096,-1.2439377,-3.401216
0x76f128,3.9567676,-1.8696774,0.89941514,-0.8328803,-1.0023444,-1.627803
0x14b1cc,5.924977,-3.1331267,-0.60916954,0.037217412,-0.8853956,-2.9668968
0x9dd5d8,5.6762576,-2.8718305,-1.0482426,1.1560506,-1.188528,-3.4088342
0x0cedab,6.2007823,-2.0203187,-1.0644574,-0.3835059,-1.6432672,-2.6075766
0x9e8883,4.773189,-3.2126606,-1.4183408,2.3319857,-1.6556784,-2.9963117
0xfbf705,0.13258703,-2.548054,5.0695086,-2.3254182,-1.6337757,-0.00312269
0x36de2d,-0.7793442,-0.29405823,1.4711523,-0.20966412,0.10173045,-0.08102939
0x29e8ca,0.3150923,-2.043589,0.20073412,-1.9334501,3.3654096,-0.40325898
0x64b2ec,-0.5847924,-2.2010374,1.6935773,1.8358984,0.3905466,-1.9262103
0x599124,1.9951416,-1.6168402,0.46690813,1.6792265,0.20199235,-3.1908495
0x84664a,5.670384,-3.1877067,-1.3813891,1.5536197,-1.1693761,-3.4152424
0x2d11b4,0.32996503,-2.5111325,0.16875032,4.5945506,-1.723028,-2.6867597
0x1ae78a,2.2065797,-1.3618742,2.3918152,-1.9965569,0.14742902,-1.6200848
0xb966b3,5.6726036,-2.8335915,-0.28766325,0.7197059,-1.5521462,-3.2648394
0x9f726e,0.3115706,-2.1545432,0.10443499,0.31401145,3.6816888,-2.7136052
0xb7cee8,-1.6265918,-2.620216,5.5688376,-0.90279865,-1.0688487,-0.41222018
0x389986,-1.9344071,-1.9350482,5.3235755,-1.4174182,-1.5573226,0.37611306
0x811392,-2.4682097,-0.26023635,3.4172153,-1.0751328,-0.0909255,-0.38703042
0xe6dfc6,-1.127768,3.9839642,-1.1811719,-0.86997366,0.9327201,-1.6623901
0xdfc769,0.30923924,-3.4718595,4.730666,-0.4004451,-0.50440025,-1.577735
0xea007f,0.5781924,-2.4588346,-0.5021867,4.8490367,-2.3217504,-2.3444684
0xbe3a86,2.3179874,-0.7072086,0.25563157,-0.6563455,-0.3686495,-0.8905947
0xa9e273,6.69002,-2.8396783,-1.0789436,0.014800593,-1.6074545,-2.8605072
0xf6e6a4,5.4124026,-1.9006311,0.16579984,-1.7423986,-0.8164423,-2.387286
0x31a59a,5.0130787,-3.2363253,-1.0624019,1.304633,-0.33379704,-3.4716055
0x4ce6c8,4.8646235,-0.7113081,0.5067156,-1.6631805,-1.9784223,-1.8571798
0x401fed,0.06700183,-2.1651592,-0.10848536,4.659282,-2.1771114,-2.3413217
0xe3a4bf,0.63633925,-2.7755718,3.8312595,-1.5740038,-0.13951063,-0.72143215
0x4a4af4,-0.09114847,-2.6295915,2.033046,0.038023144,0.35454595,0.17153153
0x09e3a3,5.702107,-2.3712556,-0.64542073,-0.3919113,-0.9666935,-2.6528053
0x1b9895,5.6515183,-2.386822,0.25581327,-1.4391978,-1.6332409,-1.7618734
0x06ebdb,2.271006,2.6976433,-1.4737558,-3.1780117,-1.1484154,0.104362905
0x610bcc,6.30719,-3.0062935,-0.75796616,0.4022703,-1.4677935,-3.2195332
0x046a3c,4.288722,-3.221852,-0.7882886,2.513908,-1.3259372,-3.2675645
0x42e1a1,5.06201,-3.6804616,-0.73896927,2.150544,-0.9980485,-3.5812845
0x4919d4,4.81134,-2.370069,-1.0683764,1.3807213,-0.68742216,-3.5963228
0xffb191,-2.5580919,-0.6632157,3.7575827,-2.110944,0.63206524,0.45393455
0xdf6cc9,-2.4772198,-1.7586693,4.834809,-0.55490184,-1.3155708,0.014726157
0x3dfb89,0.14595066,-1.1576155,0.49718115,-0.915485,2.5760155,-1.06237
0xa8fa50,6.6751337,-2.3329794,-1.0677812,-0.5145722,-1.5023733,-2.9004204
0x01bb8c,-1.2340006,-2.8247995,4.6864657,0.9128652,-1.4052156,-1.0778244
0x10f47c,-1.0948952,-1.4882563,1.728095,-1.972369,-1.1869655,2.8568
0x063bf2,-1.8713135,2.6302905,1.1128758,0.88910294,-1.2279054,-1.7624397
0x207bfd,2.276076,-2.078292,-1.0255522,2.592162,0.30683088,-3.2167556
0x32aaa8,6.8749857,-2.5736957,-1.3940088,-0.23875816,-1.6136897,-2.855843
0x0d9c51,-0.94697577,-2.9902291,3.4468284,-0.9321162,1.6462613,-0.4025371
0xe7182e,-1.0646869,-1.5743341,1.3637897,1.5372663,-0.18757792,-0.9418799
0x0275a1,6.387712,-2.878835,-0.84167504,0.04971945,-1.4680518,-2.9205132
0xb95f29,5.911953,-1.8086113,-1.2003515,-0.77454466,-1.4640064,-2.110191
0xbb30b7,6.4396076,-1.9348198,-0.82922846,-1.5214376,-1.9471412,-1.6456071
0xac039d,6.865912,-2.5473406,-1.5011803,-0.29201895,-1.641734,-2.737461
0x5ce6cd,3.641883,-2.3801048,-0.82980293,3.3844604,-2.2525754,-3.4413357
0xbc5aa8,-0.40557167,-1.277984,-0.4818398,-1.9999628,3.7415137,0.13773055
0xab88ac,-1.789117,-1.0557733,4.0762053,-0.30353266,-0.8119615,-1.0144604
0xeccd13,1.7920961,-3.2313592,4.24309,-1.1906796,-1.3314742,-1.6470155
0x01a7bb,3.0424712,-3.3818176,2.834649,-0.091164835,-0.6064921,-2.6400595
0x5d8327,2.6429799,-1.6885524,1.756491,-1.3692851,-0.5819365,-1.0402861
0x61f774,-2.2577603,-1.3796512,3.463332,-1.7828938,-0.7304214,1.8825994
0x48a137,-0.5536398,-1.7157034,1.7838384,-0.24472706,1.3646635,-0.44769827
0x556e7b,3.100217,-2.135,-1.5096687,2.6047282,-0.085941985,-3.4902596
0x15401d,-0.17035522,4.2685394,0.49018842,-1.240496,-1.856755,-1.6148386
0x9bbe7c,6.6828313,-2.9911587,-0.8074467,-0.45702252,-1.2297491,-2.8266373
0xc04fc6,1.5508324,-3.2733305,3.5885177,-0.8002049,0.060914185,-1.8881623
0xd3cd5f,5.6047645,-2.8060338,-0.08958579,-0.25969863,-1.4951309,-2.3322318
0x0a2cc9,6.1482325,-1.8401893,-0.94323474,-1.2792271,-1.198684,-2.13871
0xac58a3,6.410203,-2.3028834,-0.6754621,-1.1358143,-1.9039593,-2.039249
0xe504a3,6.4012294,-2.9624405,-1.4587915,0.5413874,-1.5150298,-3.0000582
0x18f3b8,4.616135,-2.2557223,-0.88192576,-0.76012766,1.0703915,-3.2107844
0x54b6b0,-0.42006972,-2.770771,5.141438,-1.3265328,-0.79044217,-0.98876286
0x4c5ed8,6.822159,-2.2888594,-1.5447273,-0.54390585,-1.5216827,-2.6744194
0x766f17,3.1694918,-2.401289,0.22066961,2.003302,-1.3096946,-2.7631245
0x06a3f9,6.801565,-2.6771302,-1.3651724,-0.37056184,-1.7673174,-2.5454223
0x3628d6,2.3634727,-2.8535945,2.3958569,-1.1795051,0.27972743,-1.3685238
0x94b6e4,5.948558,-2.0029502,0.070354424,-0.68016547,-2.1964414,-2.308277
0x3f0c8f,-2.642816,-1.5184193,4.9570484,-1.1559391,-1.0168772,0.28354892
0x0553d0,-1.9255577,-1.7766461,5.2977996,-1.3373338,-1.6920087,0.16716011
0x00aacd,-1.9106399,-1.8092796,2.6860816,-1.1586986,-0.33826402,1.9407525
0xdb26db,0.51576316,-2.4014623,2.3155105,-1.0048792,1.4192328,-0.83358043
0x35bb88,6.6247473,-2.67951,-0.99209493,-0.44269496,-1.3337005,-2.8829076
0xcffa7f,0.933558,-3.0648713,3.5777037,1.2850981,-1.5921932,-2.2367592
0xc0ab1a,6.38113,-2.7632556,-0.9344677,0.10473796,-1.5743119,-2.8636203
0x86d0ee,1.2222648,-2.2421582,-0.88006806,4.581583,-2.0198607,-2.5981355
0xcc0a0c,-0.832636,-0.19629666,1.1578567,-2.0604558,-1.0809139,2.3231368
0x46df80,4.9037647,-2.7534819,0.09326405,-0.6873116,0.100941956,-2.6086524
0xf09c14,5.152366,-3.4607809,-0.6652018,1.0557817,-0.3990356,-3.3653188
0x0d0445,4.9254594,-2.5692413,-0.9325208,0.83063143,-0.396584,-3.1148195
0x35cb31,-2.0245893,-2.1285434,5.261847,-0.958261,-1.1716708,-0.1743512
0x471e9c,-0.28055397,-2.4317348,3.5311105,-1.8371321,1.1867403,-0.34545004
0x003bcc,-1.6609217,-1.46109,4.9565716,-2.9853115,-1.0571955,1.1725268
0x9e0166,2.4538705,-2.5345118,1.5933762,0.65168655,-0.42734075,-2.0814512
0x491867,5.776614,-1.498257,-1.0127051,-0.2331118,-1.5925018,-2.4989789
0x6cefc4,1.7675223,-2.451103,0.9174134,1.336528,0.008687355,-2.0083332
0x3be48e,-1.7018343,-2.323561,4.8007426,-1.5836468,-0.20913059,-0.051624596
0xea8360,3.659005,-2.93557,1.9996598,-0.7813344,-0.9089689,-1.7210768
0x7b46d4,-0.24656533,-2.5085962,2.442853,-0.5252866,1.2417977,-0.43086597
0x59e53b,-0.6040326,0.2221707,0.79704666,-1.3521748,-0.77268416,1.42331
0x5d7d2f,4.150804,-3.369282,0.31609476,1.1954784,-0.39797083,-2.9743428
0xe1263f,3.355245,-3.6113398,2.6187294,0.41838318,-1.020515,-2.512363
0x7cfc9d,-0.47722808,-1.8141323,2.8200016,0.37525177,0.25959137,-1.3858856
0xbab05c,5.1816077,-3.1279671,0.5784325,-0.3804141,-0.8415994,-2.8041537
0xc14182,6.841901,-2.446535,-1.1803684,-0.6360097,-1.822195,-2.4717135
0x817028,2.3576708,-2.8646235,0.9559787,-0.9106057,2.2460198,-2.2198172
0xa83975,5.9868283,-2.6272197,-0.9242257,0.8017061,-1.5543673,-3.2988985
0xbd89ee,-0.6762437,-0.37449595,0.29434344,-3.274604,1.5247936,1.8059597
0xc0aaf5,-1.6762675,-2.3677123,5.284799,-1.1754873,-1.0561098,-0.098834395
0xecbd09,6.8289056,-2.513322,-1.1386698,-0.4381833,-1.6547449,-2.8238802
0xbd111e,0.23514478,-2.2150311,1.9721512,0.22796515,1.914944,-2.2812977
0x4f972e,-2.2939134,-2.01883,5.231791,-1.7423915,-1.0676434,0.6630816
0x417823,6.6408696,-2.2199066,-1.4147073,-0.43262428,-1.7867796,-2.649883
0x8f43db,4.688592,-1.4074461,0.6889272,-2.7194028,-1.8673813,-0.57778275
0xbae669,6.4109697,-3.202268,-0.5722449,-0.63812286,-0.9319719,-2.6664314
0x73ade6,-0.770899,1.9727752,1.124846,-2.810624,0.0435356,0.27963993
0x445b48,4.8999414,-2.0767746,-0.6214243,1.0389922,-1.7358496,-2.8799975
0x600158,1.9493382,0.81614923,-0.23596889,-1.603854,-1.204696,-0.060206432
0x534ad1,6.034657,-2.374362,-0.56625557,-0.6974625,-1.0424513,-2.6835437
0xa1e295,5.6036854,-3.4527867,0.11545675,-0.0016205383,-0.94447047,-2.8310995
0x00ffe4,4.0723395,-1.8865259,-0.41348454,1.2418367,-0.7287606,-3.1390057
0xac3c7d,4.4491935,-2.5722957,0.0093925595,0.89753044,-0.44009042,-3.538017
0x8cb72a,6.6900535,-2.72443,-0.8638258,-0.6729658,-1.1036825,-2.8426907
0x1d1219,-0.8134054,-2.7538257,3.7681918,-1.7064265,1.6637949,-0.5058025
0xcecc46,-2.0658793,-1.9466578,5.3119698,-0.9117276,-1.2762358,-0.3119327
0x5f1fbc,6.407334,-3.1639216,-0.28636143,-0.08677284,-1.4900489,-2.7689624
0xd5afae,-0.041788287,-3.295851,3.1250591,-1.2354369,0.72424865,0.43292663
0xbcfd1d,6.220468,-2.7713192,-0.4894732,-0.75443053,-1.1276464,-2.5849245
0xb30191,6.355144,-2.6702287,-0.9047488,-0.2848518,-0.99966186,-3.0412574
0x2f4a54,-2.2240858,-2.2214937,4.7355685,0.28513673,-1.1980406,-0.5204144
0xad0246,0.17744164,-1.646061,1.874526,-1.5014486,2.3876865,-1.4032195
0x70b8c2,4.6057577,-2.9539146,-1.2844187,2.9410665,-1.8024498,-3.524238
0x4e64f6,0.9101318,-1.7125362,4.1278596,-3.2313619,-1.5968726,0.021919476
0x84ecfa,5.6985364,-2.1741583,-1.1373756,-0.3342097,-0.2411861,-3.1442535
0x91cbcd,1.6324844,2.2380881,0.25306556,-1.1575383,-1.5423512,-1.5934657
0xb7c098,-1.0561728,-0.11020478,1.6030998,-1.5448503,1.906638,-0.5051357
0xb9c24b,0.566013,-3.1386788,4.511472,-1.9555303,-0.3246983,-0.7469745
0x552476,5.8109107,-3.0326376,0.04757286,-0.58504087,-1.3156872,-2.195147
0x4d8a49,4.1315303,-2.3532913,0.51095796,0.4792881,-1.0784633,-2.5698144
0xc7b90c,6.693021,-2.0200195,-1.2585977,-1.1759189,-1.72763,-2.098726
0x70a4fc,5.585285,-2.3702612,-0.76563376,0.3933549,-1.6308026,-2.8730495
0x1a2ac7,-1.318722,4.1804786,-0.18485908,-2.2310085,0.43402264,-0.5195358
0x948de3,4.248587,-2.7479308,1.4335717,-1.5184582,-0.52910304,-1.5886402
0x46aaad,3.9845555,-2.8344128,-0.2491752,1.921409,-0.93649995,-3.0525978
0xeb615a,-0.7510413,-0.48814285,1.0746183,-2.0279577,3.3244846,-1.0013951
0x795195,-0.28170106,-1.7049229,-1.0820937,0.22311737,3.974674,-1.9341878
0xb43b91,1.7784365,-2.8681786,0.29301754,2.7119884,-0.060313668,-2.9566295
0xfd2774,3.8686266,-2.4534085,1.9411185,-1.1038812,-0.7131029,-2.179002
0xf520f9,0.13535888,-1.0026162,-0.6998283,4.1248803,-1.0743948,-3.0750675
0x898f5c,3.2897708,-2.4086058,1.2323133,0.5167275,-0.5304571,-2.7936132
0x434daf,5.0224557,-2.6476994,1.343606,-0.452439,-1.9188204,-2.2286513
0xd39b47,6.8250284,-2.875678,-1.1602818,-0.24362577,-1.5322957,-2.8783565
0x56f2ed,1.9523047,-3.7565262,3.5317183,0.03494671,-0.650885,-2.0435843
0xa1c745,-0.5259448,-2.0464454,2.5467918,-1.8726295,2.4220927,-0.30498436
0xeaf108,4.0528255,-2.3715203,0.47280255,-0.66472703,-1.0066372,-1.326688
0xdbfb94,6.518367,-3.2689884,-0.7536641,-0.15436178,-1.1542851,-2.9154906
0xcfacae,-1.9505156,-2.0625331,5.3112373,-1.8343521,-1.4771656,0.8517025
0x72b8e2,-1.0168965,-1.2765329,0.6899892,3.9849935,-1.58669,-2.207347
0x2d18e9,4.777432,-1.8521632,-0.45308417,0.751596,-1.3628986,-2.9969795
0x6ba94d,0.24241245,-0.9531247,0.79364413,2.744612,-1.0780401,-2.5774252
0xec25b6,-1.8055674,-2.096347,5.4617305,-0.89616394,-1.512849,-0.22794388
0x5871ec,4.7679415,-3.1229808,-0.24857582,1.2759472,-1.7966294,-2.4176803
0x101d47,6.764535,-2.3449163,-1.283004,-0.4583253,-1.8059717,-2.6945791
0xd0bf1c,1.4927951,0.7888741,-0.33563867,0.92077106,-0.8989751,-1.9317653
0x6a7287,1.7255635,0.3363374,-0.14377247,-0.1895163,0.1744391,-1.6928406
0xcb0b92,4.195503,-2.7160904,-0.17544945,0.40942025,-0.34327224,-2.5844843
0x3e0f35,0.51389486,-1.7808307,-0.9165018,-0.7698791,4.2816453,-1.9221293
0x4db6df,-1.3445172,-2.016091,4.5565886,-2.3404424,-1.8274451,1.5068958
0x467104,5.6177177,-2.397623,-0.50395024,-1.113551,-0.24293502,-2.6248577
0x32e49b,1.7320796,-2.8515072,0.004744807,2.400832,1.1008824,-3.7105327
0x8bf0bf,-1.7890453,-2.5028496,5.426463,-1.1634117,-0.8532192,-0.22603065
0xbaf2c7,1.2673815,-3.1152034,1.3350303,-0.801672,2.7834432,-1.7829467
0xd6f47e,5.295468,-2.0494983,0.13448732,-1.0590423,-1.3600327,-1.8605384
0x64f762,2.0182335,-2.502816,3.5242608,-2.3785043,-1.3272905,-0.54249424
0xecb6c9,6.188138,-2.7472482,-0.4215286,-0.6941315,-1.3063623,-2.6178498
0xb3f6d8,6.816769,-2.396681,-1.3735665,-0.34225106,-1.73463,-2.7928925
0xbb10a0,-0.7398407,-2.8068774,1.7778356,-0.5654215,2.1472628,0.023871126
0x2c3e34,0.49486107,-1.1774898,-0.28380784,0.20021965,2.8938606,-2.1852994
0x200ed1,-1.6249366,-1.0952584,3.9980083,-1.6253636,0.02378979,-0.6039966
0xfd17f0,0.19263163,-3.0347986,2.5527637,-1.3593184,1.194234,0.21191715
0xe8383b,5.695429,-3.094142,-0.09595072,-0.7575252,-0.81997794,-2.5893016
0x5a9ab6,3.12529,-1.5176803,2.2123206,-1.4705217,-0.5268071,-2.340191
0xf33c54,6.019963,-2.820827,-0.51164484,-0.27504942,-1.0265753,-2.6830072
0x1f82d7,6.386253,-2.359193,-0.8568552,-0.36869425,-1.7291317,-2.653793
0xff7cb1,-0.43214655,-0.6707558,0.4537007,2.8653839,-0.337496,-2.3169131
0x30560f,6.230854,-2.1874158,-0.67181677,-1.0770206,-1.556743,-2.1102674
0xb9da5a,-1.995375,-1.5822031,4.2990074,0.64730173,-1.6174783,-0.8997013
0xca338c,1.3951194,-1.8174816,-1.2588499,4.542046,-2.0998151,-2.8463368
0xae8a3c,-1.2372265,-2.924271,5.1782913,-0.18129493,-1.1892939,-0.85054404
0x11179b,1.002442,-1.7707376,2.0094004,-0.8947314,-0.41955432,-0.12232605
0xd485b2,4.07645,-1.5571392,-1.1629075,1.3355719,-0.33254918,-3.340266
0x67a936,-2.0700967,-2.0909064,5.249553,-0.91010666,-1.3780634,-0.117849655
0xac1c3e,0.17049505,0.6987929,-1.087267,0.50768125,2.1088774,-2.3513126
0x26aa5a,-1.3496364,2.5414996,2.8324976,-1.8711622,-1.6660472,-0.9488224
0x6ef3b9,0.2964427,-2.2073193,-0.21687277,4.5982084,-1.9117264,-2.4320266
0xb2985a,-0.40477422,-1.9634497,1.0092064,0.23211731,3.2077599,-1.9449381
0x2d97e8,-0.6117558,0.88531256,-1.3448057,-1.2348869,3.6214714,-1.2191454
0x9237e8,0.26195052,-2.6720853,-0.27116966,4.73422,-1.3132216,-2.712655
0x7083c8,0.2065888,-1.7600348,-0.69559413,4.998717,-1.9266562,-2.6943636
0xf530c2,5.455149,-2.4326997,0.67550087,-1.3464475,-1.3445785,-1.960955
0xdd23af,3.3265984,-2.9193246,-1.0119272,2.9844215,-0.7989158,-3.2244422
0xc79128,0.5482359,-2.895739,0.1266622,4.0169406,-0.41020218,-2.9733422
0x360744,0.53599876,-3.3516114,4.8318987,-1.0123857,-0.8094202,-1.4098042
0x6a8707,-0.1081682,-1.4156425,3.449413,-2.5091243,-2.3508391,1.1533691
0x6e2bf3,4.6478996,-2.8894312,0.041259974,1.1678436,-1.0075166,-3.2788
0x254ef8,4.4915786,0.28618023,-1.1080517,-1.2112404,-1.7047765,-1.7570643
0x51a99a,-0.74749917,-0.9060194,3.4297013,-1.492745,1.0796748,-1.4935131
0x0342ed,-0.94917613,-1.7840542,-0.13682921,4.246521,-0.77730995,-2.0452085
0x99aa95,-1.3520272,-0.8684368,2.9194555,-1.7652458,-0.31303686,0.861522
0x016855,-0.80431414,-2.6253736,2.892086,2.1068988,-0.5133912,-1.8014021
0x71777b,6.1610785,-3.3659918,-0.83418024,0.9737536,-1.4400843,-3.291631
0x7a3875,1.7782131,-2.853193,-0.52704877,0.32256997,3.0513706,-2.8674297
0xa252cf,2.9430962,-3.6861932,-0.42382205,2.008444,1.2077432,-3.7787447
0xb7fd4e,-0.69790304,-1.1192157,-0.71838486,4.8054786,-1.9260457,-2.1783414
0x8cc910,0.013292011,-2.582141,0.6045382,2.5425925,0.53675234,-2.2303636
0xc5e68a,1.4773607,0.024726277,-0.44212127,2.6303473,-2.066107,-2.6075284
0x7463d0,6.927627,-2.6388426,-1.1859126,-0.68073493,-1.4969823,-2.6676672
0xa46d9f,6.9158955,-2.7876415,-1.0878866,-0.3237922,-1.6624236,-2.7780473
0xa11757,6.3768444,-2.944403,-0.8018938,-0.36090472,-0.8937058,-3.059205
0xdd8a9f,6.7307816,-3.2180052,-0.3563778,-0.33356553,-1.5446389,-2.9935043
0xc9d213,6.621279,-2.5459247,-0.86351043,-0.6067307,-1.2628547,-2.8898003
0x00ff42,2.8090444,-1.1907493,0.053758923,1.3812685,-1.0699562,-2.6645548
0x313b5d,1.316179,-1.6019365,3.0625222,-1.854448,0.03514127,-1.4595785
0x1be3db,-0.36171535,-2.0623648,5.097171,-1.7954749,-1.5267076,-0.65430576
0xb098d3,2.6136162,-2.665778,0.10043914,0.45294994,1.9093407,-3.2676582
0x612a22,-0.008024997,-1.7118251,-0.7363548,4.471774,-0.8980932,-2.8132074
0xaec82f,2.3065479,-2.3907223,-0.61739004,-1.0323883,2.9926367,-2.2775717
